age,стоимость_акций,contact,day,month,duration,campaign,previous,poutcome
37,896,cellular,14,aug,343,2,0,unknown
47,1279,cellular,6,feb,479,2,0,unknown
50,199,cellular,3,feb,116,2,1,failure
40,99,cellular,9,feb,15,5,0,unknown
35,378,unknown,16,may,427,3,0,unknown
53,15,cellular,20,aug,921,2,0,unknown
35,147,cellular,29,jan,41,1,7,failure
54,2225,cellular,13,aug,73,2,0,unknown
35,1810,cellular,25,may,65,2,0,unknown
31,-6,telephone,7,jul,94,2,0,unknown
46,435,unknown,15,may,192,3,0,unknown
52,335,cellular,21,oct,411,1,1,failure
34,-251,cellular,18,jul,641,1,0,unknown
46,5,cellular,29,jan,305,2,0,unknown
54,641,cellular,17,apr,472,1,2,failure
37,0,cellular,21,jul,115,1,0,unknown
39,722,telephone,23,apr,141,1,0,unknown
50,3337,telephone,31,jul,24,14,0,unknown
44,0,cellular,28,jul,264,5,0,unknown
56,1504,unknown,29,may,66,2,0,unknown
40,35,cellular,3,jul,318,4,3,failure
36,895,unknown,4,jun,622,1,0,unknown
33,752,cellular,11,aug,104,4,0,unknown
33,1925,cellular,2,mar,76,2,0,unknown
42,-246,unknown,7,may,149,1,0,unknown
30,901,unknown,16,may,601,1,0,unknown
33,894,cellular,5,feb,509,2,0,unknown
26,592,unknown,27,may,174,1,0,unknown
26,3529,cellular,7,sep,57,2,0,unknown
37,0,cellular,31,jul,187,2,0,unknown
59,0,cellular,5,jun,493,2,0,unknown
49,371,cellular,31,jul,18,44,0,unknown
33,1,cellular,20,apr,257,1,0,unknown
46,834,cellular,11,jul,196,2,0,unknown
55,298,unknown,8,may,144,3,0,unknown
49,306,cellular,18,aug,285,7,0,unknown
51,143,unknown,16,may,627,1,0,unknown
27,186,unknown,27,may,136,2,0,unknown
44,5597,unknown,20,jun,27,3,0,unknown
40,1547,cellular,12,may,88,2,1,success
36,1852,unknown,8,may,362,1,0,unknown
46,1790,unknown,5,jun,214,5,0,unknown
30,20,cellular,20,apr,404,6,1,failure
35,8652,unknown,24,jun,103,6,0,unknown
31,1626,cellular,7,may,356,2,3,failure
37,749,cellular,21,apr,219,1,0,unknown
49,51,unknown,7,may,984,1,0,unknown
27,-1,cellular,22,jul,60,2,0,unknown
32,-32,cellular,12,may,145,1,0,unknown
70,6850,telephone,5,mar,252,3,1,failure
22,333,telephone,12,nov,129,1,0,unknown
58,-27,telephone,31,jul,77,13,0,unknown
33,932,unknown,21,may,226,1,0,unknown
83,0,telephone,31,may,664,1,3,success
50,100,cellular,13,may,157,1,3,failure
53,-626,cellular,9,jul,205,1,0,unknown
37,9,cellular,26,aug,484,2,0,unknown
55,653,unknown,6,jun,800,1,0,unknown
49,3608,unknown,13,nov,231,1,0,unknown
41,293,cellular,7,may,102,1,0,unknown
40,36,unknown,27,may,240,3,0,unknown
48,263,unknown,5,may,350,2,0,unknown
27,8366,cellular,7,may,458,2,1,other
30,2186,unknown,3,jun,366,1,0,unknown
37,20453,telephone,4,may,115,1,0,unknown
37,105,unknown,17,jun,260,4,0,unknown
40,440,unknown,5,jun,327,2,0,unknown
73,519,telephone,16,oct,434,1,1,failure
50,19447,cellular,21,nov,166,1,0,unknown
53,225,cellular,18,jul,171,7,0,unknown
47,2548,cellular,11,may,577,1,1,other
33,0,cellular,21,aug,224,8,0,unknown
50,2284,telephone,31,jul,1088,17,0,unknown
51,40,cellular,13,may,79,1,1,failure
42,364,cellular,18,nov,52,1,0,unknown
34,174,telephone,11,may,259,4,0,unknown
44,10888,cellular,5,aug,163,1,0,unknown
32,0,cellular,17,nov,159,2,2,failure
60,225,cellular,19,aug,54,2,0,unknown
60,2131,cellular,10,jul,421,6,0,unknown
29,-20,cellular,21,jul,574,1,0,unknown
39,36,cellular,29,aug,70,2,0,unknown
47,2642,cellular,13,aug,310,2,0,unknown
30,400,cellular,7,may,223,1,0,unknown
31,1214,cellular,3,feb,39,1,0,unknown
34,-292,cellular,19,aug,181,6,0,unknown
51,1415,unknown,2,jun,151,3,0,unknown
38,213,unknown,16,jun,270,15,0,unknown
47,2540,cellular,18,nov,110,5,0,unknown
46,3232,telephone,15,jun,94,2,0,unknown
33,296,cellular,16,jul,90,2,0,unknown
30,42,cellular,25,aug,115,6,0,unknown
40,697,cellular,24,jun,220,2,2,other
38,13156,cellular,17,apr,291,4,1,failure
63,1490,cellular,8,jun,506,1,0,unknown
33,150,cellular,21,aug,151,2,0,unknown
59,0,unknown,5,jun,812,1,0,unknown
29,4210,cellular,18,may,119,1,0,unknown
54,1012,cellular,12,may,33,3,2,other
57,16063,unknown,30,may,352,3,0,unknown
57,5431,unknown,6,may,383,1,0,unknown
28,317,unknown,16,may,21,3,0,unknown
30,4787,cellular,18,nov,266,1,2,failure
28,225,unknown,7,may,866,2,0,unknown
45,3854,unknown,20,jun,10,3,0,unknown
29,92,cellular,7,may,240,1,0,unknown
42,-10,unknown,9,may,291,4,0,unknown
31,-617,unknown,2,jun,115,2,0,unknown
59,195,unknown,5,may,366,2,0,unknown
41,1172,unknown,15,may,153,1,0,unknown
57,0,cellular,22,aug,197,2,0,unknown
43,0,cellular,31,jul,106,4,0,unknown
30,-94,cellular,14,jul,41,2,0,unknown
26,609,telephone,28,jan,112,1,0,unknown
52,4,cellular,28,jul,30,9,0,unknown
32,1121,cellular,16,apr,211,3,0,unknown
39,355,cellular,25,aug,313,5,0,unknown
31,3653,cellular,21,nov,252,1,4,failure
83,1097,telephone,5,mar,181,1,0,unknown
34,436,cellular,28,jul,118,4,0,unknown
40,4795,cellular,17,apr,57,1,0,unknown
39,266,cellular,11,may,102,2,0,unknown
50,3357,cellular,9,jun,239,4,0,unknown
30,101,cellular,7,jul,187,3,0,unknown
43,10910,cellular,15,may,66,2,0,unknown
49,1568,unknown,21,may,206,6,0,unknown
41,0,cellular,8,may,239,1,2,failure
35,305,cellular,18,may,7,7,25,failure
57,31,cellular,19,aug,260,2,0,unknown
29,452,unknown,27,may,347,1,0,unknown
48,5,unknown,7,may,697,2,0,unknown
38,7929,cellular,8,jul,182,3,0,unknown
41,39,cellular,21,nov,549,2,0,unknown
39,267,unknown,9,jun,1151,5,0,unknown
31,4945,cellular,11,aug,445,1,0,unknown
51,463,unknown,13,may,213,5,0,unknown
35,2116,cellular,13,may,409,2,0,unknown
45,59,cellular,24,jul,873,8,0,unknown
28,131,unknown,12,may,147,5,0,unknown
57,107,cellular,14,jul,85,2,0,unknown
36,-35,cellular,30,jan,339,3,0,unknown
49,230,unknown,8,may,96,1,0,unknown
34,2679,cellular,7,may,195,1,0,unknown
65,493,cellular,16,oct,622,1,1,failure
26,256,cellular,4,may,101,2,0,unknown
52,-133,unknown,5,jun,96,2,0,unknown
32,811,cellular,14,may,563,1,0,unknown
33,302,cellular,16,apr,670,1,0,unknown
43,3529,cellular,4,aug,190,3,0,unknown
26,75,unknown,19,may,351,1,0,unknown
45,999,cellular,20,nov,215,6,2,failure
30,7845,unknown,3,jun,59,1,0,unknown
37,260,cellular,17,apr,446,2,0,unknown
45,2048,cellular,18,oct,310,1,1,failure
34,1557,unknown,13,may,213,1,0,unknown
35,505,unknown,27,may,371,2,0,unknown
41,1536,cellular,4,may,54,2,0,unknown
42,0,cellular,8,aug,118,6,0,unknown
48,439,cellular,2,feb,212,1,2,other
45,44,unknown,11,jun,81,1,0,unknown
47,295,cellular,5,aug,157,1,0,unknown
37,190,unknown,8,may,194,1,0,unknown
32,3935,unknown,29,may,129,2,0,unknown
40,-17,cellular,11,may,474,1,1,success
35,175,cellular,29,jan,219,1,1,failure
31,4888,telephone,5,may,475,4,2,failure
36,40,cellular,26,aug,359,3,0,unknown
44,4460,telephone,31,jul,168,2,0,unknown
52,98,unknown,19,jun,148,1,0,unknown
28,330,telephone,2,feb,197,1,0,unknown
45,13117,unknown,11,jun,42,2,0,unknown
38,12877,unknown,17,jun,118,3,0,unknown
39,1506,cellular,11,may,299,2,0,unknown
28,0,telephone,27,may,198,2,0,unknown
31,775,cellular,2,feb,361,1,0,unknown
46,258,unknown,27,may,217,1,0,unknown
22,246,telephone,12,may,25,1,0,unknown
49,2146,cellular,7,may,1516,2,2,other
44,304,unknown,12,may,129,2,0,unknown
31,360,unknown,26,may,592,4,0,unknown
53,3316,unknown,23,may,331,6,0,unknown
55,6880,cellular,8,aug,353,2,0,unknown
35,2189,cellular,19,nov,256,3,0,unknown
35,5304,cellular,20,nov,340,1,2,failure
37,102,cellular,21,aug,101,2,0,unknown
50,181,cellular,17,apr,599,2,0,unknown
37,3953,cellular,6,apr,610,2,1,failure
37,6969,unknown,20,may,412,1,0,unknown
29,572,cellular,16,dec,314,1,1,success
31,223,cellular,17,apr,508,1,11,success
40,-396,unknown,26,may,127,1,0,unknown
47,164,unknown,5,may,212,1,0,unknown
55,2678,cellular,18,aug,151,12,0,unknown
33,920,cellular,21,nov,58,1,4,failure
53,4554,cellular,5,feb,8,6,0,unknown
38,623,cellular,28,jun,297,4,4,other
61,967,cellular,20,aug,180,1,0,unknown
43,1577,cellular,19,nov,87,1,0,unknown
42,1,telephone,28,jul,59,5,0,unknown
36,0,cellular,28,aug,81,4,0,unknown
31,1166,unknown,3,jun,207,1,0,unknown
59,3534,cellular,21,nov,216,4,0,unknown
29,200,unknown,30,may,322,2,0,unknown
33,4790,cellular,20,apr,137,1,2,failure
44,-237,telephone,10,jul,73,1,0,unknown
43,1335,unknown,6,may,371,2,0,unknown
42,603,cellular,5,nov,298,5,0,unknown
32,577,cellular,7,aug,101,2,0,unknown
43,0,cellular,17,nov,110,1,0,unknown
39,163,cellular,30,jan,107,2,0,unknown
23,1158,cellular,16,apr,743,1,0,unknown
43,642,cellular,31,jul,644,2,0,unknown
46,466,cellular,29,jan,169,1,0,unknown
31,119,cellular,4,feb,380,1,0,unknown
38,3436,cellular,21,nov,663,4,0,unknown
53,238,cellular,11,may,238,2,5,failure
37,378,unknown,9,may,514,1,0,unknown
49,32,cellular,5,feb,128,1,0,unknown
31,315,cellular,30,jan,130,1,1,other
45,6945,cellular,5,aug,131,5,3,failure
58,3496,unknown,2,jun,111,4,0,unknown
35,0,cellular,16,apr,169,1,0,unknown
32,309,cellular,16,apr,346,1,3,failure
28,0,unknown,4,jun,205,6,0,unknown
26,668,unknown,28,may,576,3,0,unknown
48,1175,telephone,18,nov,1476,3,0,unknown
30,363,cellular,28,jul,171,3,0,unknown
31,38,cellular,20,nov,185,2,0,unknown
31,1183,unknown,27,may,676,6,0,unknown
45,942,cellular,21,nov,362,1,0,unknown
38,4196,cellular,12,may,193,2,0,unknown
34,297,cellular,26,aug,63,4,0,unknown
42,-91,cellular,5,feb,43,1,0,unknown
60,362,cellular,29,jul,816,6,0,unknown
42,1080,cellular,13,may,951,3,4,failure
32,620,unknown,26,may,1234,3,0,unknown
42,-166,cellular,29,aug,85,4,0,unknown
33,288,cellular,17,apr,306,1,0,unknown
42,642,unknown,16,may,509,2,0,unknown
51,2506,cellular,30,nov,210,3,0,unknown
36,566,unknown,20,may,129,2,0,unknown
46,668,unknown,15,may,1263,2,0,unknown
40,1100,unknown,29,may,660,2,0,unknown
49,322,cellular,14,aug,356,2,0,unknown
38,1205,cellular,20,apr,45,4,1,failure
32,473,cellular,7,jul,624,5,0,unknown
33,-333,cellular,30,jul,329,5,0,unknown
57,-3613,unknown,9,may,153,1,0,unknown
57,295,cellular,19,aug,151,11,0,unknown
28,1137,cellular,6,feb,129,4,3,other
44,1136,cellular,3,apr,345,2,7,other
